Ball,Score,Outcome,Innings
40.4,7--210,C Fatchen to W Forster : 6 runs,2nd Innings - Port Adelaide
40.3,7--204,C Fatchen to B Turley : 1 run,2nd Innings - Port Adelaide
40.2,7--203,C Fatchen to B Turley : No Run,2nd Innings - Port Adelaide
40.1,7--203,C Fatchen to W Forster : 1 run,2nd Innings - Port Adelaide
39.6,7--202,S Mcvann to W Forster : 1 run,2nd Innings - Port Adelaide
39.5,7--201,S Mcvann to W Forster : 4 runs,2nd Innings - Port Adelaide
39.4,7--197,S Mcvann to B Turley : 1 run,2nd Innings - Port Adelaide
39.3,7--196,S Mcvann to W Forster : 1 run,2nd Innings - Port Adelaide
39.2,7--195,S Mcvann to W Forster : 4b,2nd Innings - Port Adelaide
39.1,7--191,S Mcvann to B Turley : 1 run,2nd Innings - Port Adelaide
38.6,7--190,J Doyle to B Turley : 1 run,2nd Innings - Port Adelaide
38.5,7--189,J Doyle to B Turley : 6 runs,2nd Innings - Port Adelaide
38.4,7--183,J Doyle to W Forster : 1 run,2nd Innings - Port Adelaide
38.3,7--182,J Doyle to B Turley : 1 run,2nd Innings - Port Adelaide
38.2,7--181,J Doyle to Z McCabe : Z McCabe dismissed,2nd Innings - Port Adelaide
38.1,6--181,J Doyle to Z McCabe : 6 runs,2nd Innings - Port Adelaide
37.6,6--175,S Mcvann to Z McCabe : 1 run,2nd Innings - Port Adelaide
37.5,6--174,S Mcvann to Z McCabe : 2 runs,2nd Innings - Port Adelaide
37.4,6--172,S Mcvann to Z McCabe : No Run,2nd Innings - Port Adelaide
37.3,6--172,S Mcvann to W Forster : 1 run,2nd Innings - Port Adelaide
37.2,6--171,S Mcvann to W Forster : 4 runs,2nd Innings - Port Adelaide
37.1,6--167,S Mcvann to Z McCabe : 1 run,2nd Innings - Port Adelaide
36.6,6--166,J Doyle to W Forster : No Run,2nd Innings - Port Adelaide
36.5,6--166,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
36.4,6--165,J Doyle to W Forster : 1 run,2nd Innings - Port Adelaide
36.3,6--164,J Doyle to W Forster : No Run,2nd Innings - Port Adelaide
36.2,6--164,J Doyle to W Forster : No Run,2nd Innings - Port Adelaide
36.1,6--164,J Doyle to W Forster : 2 runs,2nd Innings - Port Adelaide
35.6,6--162,E Bamber to Z McCabe : No Run,2nd Innings - Port Adelaide
35.5,6--162,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
35.4,6--161,E Bamber to W Forster : 2 runs,2nd Innings - Port Adelaide
35.3,6--159,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
35.2,6--159,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
35.1,6--159,E Bamber to W Forster : 6 runs,2nd Innings - Port Adelaide
34.6,6--153,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
34.5,6--153,J Doyle to Z McCabe : 6 runs,2nd Innings - Port Adelaide
34.4,6--147,J Doyle to W Forster : 1 run,2nd Innings - Port Adelaide
34.3,6--146,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
34.2,6--145,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
34.1,6--145,J Doyle to Z McCabe : 2 runs,2nd Innings - Port Adelaide
33.6,6--143,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
33.5,6--142,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
33.4,6--141,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
33.3,6--141,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
33.2,6--141,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
33.1,6--140,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
32.6,6--139,J Doyle to Z McCabe : 2 runs,2nd Innings - Port Adelaide
32.5,6--137,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
32.4,6--137,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
32.3,6--137,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
32.2,6--137,J Doyle to W Forster : 1 run,2nd Innings - Port Adelaide
32.1,6--136,J Doyle to W Forster : No Run,2nd Innings - Port Adelaide
31.6,6--136,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
31.5,6--135,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
31.4,6--135,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
31.3,6--134,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
31.2,6--133,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
31.1,6--132,E Bamber to Z McCabe : No Run,2nd Innings - Port Adelaide
30.6,6--132,J Cleggett to W Forster : No Run,2nd Innings - Port Adelaide
30.5,6--132,J Cleggett to W Forster : No Run,2nd Innings - Port Adelaide
30.4,6--132,J Cleggett to Z McCabe : 1 run,2nd Innings - Port Adelaide
30.3,6--131,J Cleggett to Z McCabe : 6 runs,2nd Innings - Port Adelaide
30.2,6--125,J Cleggett to W Forster : 1 run,2nd Innings - Port Adelaide
30.1,6--124,J Cleggett to W Forster : 2 runs,2nd Innings - Port Adelaide
29.6,6--122,E Bamber to Z McCabe : No Run,2nd Innings - Port Adelaide
29.5,6--122,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
29.4,6--121,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
29.3,6--120,E Bamber to W Forster : 1 run,2nd Innings - Port Adelaide
29.2,6--119,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
29.1,6--119,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
28.6,6--118,J Cleggett to W Forster : No Run,2nd Innings - Port Adelaide
28.5,6--118,J Cleggett to Z McCabe : 1 run,2nd Innings - Port Adelaide
28.4,6--117,J Cleggett to Z McCabe : No Run,2nd Innings - Port Adelaide
28.3,6--117,J Cleggett to Z McCabe : 6 runs,2nd Innings - Port Adelaide
28.2,6--111,J Cleggett to Z McCabe : No Run,2nd Innings - Port Adelaide
28.1,6--111,J Cleggett to Z McCabe : No Run,2nd Innings - Port Adelaide
27.6,6--111,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
27.5,6--111,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
27.4,6--111,E Bamber to W Forster : No Run,2nd Innings - Port Adelaide
27.3,6--111,E Bamber to C Valente : C Valente dismissed,2nd Innings - Port Adelaide
27.2,5--111,E Bamber to Z McCabe : 1 run,2nd Innings - Port Adelaide
27.1,5--110,E Bamber to Z McCabe : No Run,2nd Innings - Port Adelaide
26.6,5--110,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
26.5,5--109,J Doyle to Z McCabe : 6 runs,2nd Innings - Port Adelaide
26.4,5--103,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
26.3,5--102,J Doyle to C Valente : 6 runs,2nd Innings - Port Adelaide
26.2,5--96,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
26.1,5--96,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
25.6,5--96,C Leddicoat to C Valente : 3 runs,2nd Innings - Port Adelaide
25.5,5--93,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
25.4,5--92,C Leddicoat to Z McCabe : 2 runs,2nd Innings - Port Adelaide
25.3,5--90,C Leddicoat to Z McCabe : No Run,2nd Innings - Port Adelaide
25.2,5--90,C Leddicoat to Z McCabe : No Run,2nd Innings - Port Adelaide
25.1,5--90,C Leddicoat to Z McCabe : No Run,2nd Innings - Port Adelaide
24.6,5--90,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
24.5,5--89,J Doyle to Z McCabe : 6 runs,2nd Innings - Port Adelaide
24.4,5--83,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
24.3,5--83,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
24.2,5--83,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
24.1,5--83,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
23.6,5--82,C Leddicoat to Z McCabe : 2 runs,2nd Innings - Port Adelaide
23.5,5--80,C Leddicoat to C Valente : 1 run,2nd Innings - Port Adelaide
23.4,5--79,C Leddicoat to C Valente : No Run,2nd Innings - Port Adelaide
23.3,5--79,C Leddicoat to C Valente : No Run,2nd Innings - Port Adelaide
23.2,5--79,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
23.1,5--78,C Leddicoat to Z McCabe : No Run,2nd Innings - Port Adelaide
22.6,5--78,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
22.5,5--77,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
22.4,5--77,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
22.3,5--76,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
22.2,5--75,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
22.1,5--75,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
21.6,5--75,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
21.5,5--74,C Leddicoat to C Valente : 1 run,2nd Innings - Port Adelaide
21.4,5--73,C Leddicoat to C Valente : No Run,2nd Innings - Port Adelaide
21.3,5--73,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
21.2,5--72,C Leddicoat to C Valente : 1 run,2nd Innings - Port Adelaide
21.1,5--71,C Leddicoat to C Valente : No Run,2nd Innings - Port Adelaide
20.6,5--71,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
20.5,5--70,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
20.4,5--70,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
20.3,5--70,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
20.2,5--69,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
20.1,5--69,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
19.6,5--69,C Leddicoat to C Valente : No Run,2nd Innings - Port Adelaide
19.5,5--69,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
19.4,5--68,C Leddicoat to C Valente : 1 run,2nd Innings - Port Adelaide
19.3,5--67,C Leddicoat to C Valente : 2 runs,2nd Innings - Port Adelaide
19.2,5--65,C Leddicoat to C Valente : 2 runs,2nd Innings - Port Adelaide
19.1,5--63,C Leddicoat to Z McCabe : 1 run,2nd Innings - Port Adelaide
18.6,5--62,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
18.5,5--62,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
18.4,5--62,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
18.3,5--61,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
18.2,5--61,J Doyle to Z McCabe : No Run,2nd Innings - Port Adelaide
18.1,5--61,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
17.6,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
17.5,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
17.4,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
17.3,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
17.2,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
17.1,5--60,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
16.6,5--60,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
16.5,5--60,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
16.4,5--59,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
16.3,5--58,J Doyle to Z McCabe : 1 run,2nd Innings - Port Adelaide
16.2,5--57,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
16.1,5--56,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
15.6,5--56,C Fatchen to Z McCabe : 2 runs,2nd Innings - Port Adelaide
15.5,5--54,C Fatchen to Z McCabe : No Run,2nd Innings - Port Adelaide
15.4,5--54,C Fatchen to C Valente : 1 run,2nd Innings - Port Adelaide
15.3,5--53,C Fatchen to C Valente : No Run,2nd Innings - Port Adelaide
15.2,5--53,C Fatchen to C Valente : No Run,2nd Innings - Port Adelaide
15.1,5--53,C Fatchen to C Valente : No Run,2nd Innings - Port Adelaide
14.6,5--53,J Doyle to J Kann : J Kann dismissed,2nd Innings - Port Adelaide
14.5,4--53,J Doyle to C Valente : 1b,2nd Innings - Port Adelaide
14.4,4--52,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
14.3,4--52,J Doyle to J Kann : 1 run,2nd Innings - Port Adelaide
14.2,4--51,J Doyle to J Kann : No Run,2nd Innings - Port Adelaide
14.1,4--51,J Doyle to C Valente : 1 run,2nd Innings - Port Adelaide
13.6,4--50,C Fatchen to J Kann : No Run,2nd Innings - Port Adelaide
13.5,4--50,C Fatchen to J Kann : No Run,2nd Innings - Port Adelaide
13.4,4--50,C Fatchen to C Valente : 1 run,2nd Innings - Port Adelaide
13.3,4--49,C Fatchen to C Valente : No Run,2nd Innings - Port Adelaide
13.2,4--49,C Fatchen to J Kann : 1 run,2nd Innings - Port Adelaide
13.1,4--48,C Fatchen to J Kann : No Run,2nd Innings - Port Adelaide
12.6,4--48,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
12.5,4--48,J Doyle to C Valente : No Run,2nd Innings - Port Adelaide
12.4,4--48,J Doyle to K Jones : K Jones dismissed,2nd Innings - Port Adelaide
12.3,3--48,J Doyle to K Jones : No Run,2nd Innings - Port Adelaide
12.2,3--48,J Doyle to I Conway : I Conway dismissed,2nd Innings - Port Adelaide
12.1,2--48,J Doyle to J Kann : 1 run,2nd Innings - Port Adelaide
11.6,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
11.5,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
11.4,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
11.3,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
11.2,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
11.1,2--47,C Fatchen to I Conway : No Run,2nd Innings - Port Adelaide
10.6,2--47,J Doyle to I Conway : 1 run,2nd Innings - Port Adelaide
10.5,2--46,J Doyle to J Kann : 1 run,2nd Innings - Port Adelaide
10.4,2--45,J Doyle to J Kann : 6 runs,2nd Innings - Port Adelaide
10.3,2--39,J Doyle to J Kann : 4 runs,2nd Innings - Port Adelaide
10.2,2--35,J Doyle to J Kann : No Run,2nd Innings - Port Adelaide
10.1,2--35,J Doyle to I Conway : 1 run,2nd Innings - Port Adelaide
9.6,2--34,S Mcvann to J Kann : 6 runs,2nd Innings - Port Adelaide
9.5,2--28,S Mcvann to I Conway : 1 run,2nd Innings - Port Adelaide
9.4,2--27,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
9.3,2--27,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
9.2,2--27,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
9.1,2--27,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
8.7,2--27,E Bamber to J Kann : No Run,2nd Innings - Port Adelaide
8.6,2--27,E Bamber to J Kann : 4 runs,2nd Innings - Port Adelaide
8.5,2--23,E Bamber to J Kann : No Run,2nd Innings - Port Adelaide
8.4,2--23,E Bamber to J Carder : J Carder dismissed,2nd Innings - Port Adelaide
8.3,1--23,E Bamber to I Conway : 1 run,2nd Innings - Port Adelaide
8.2,1--22,E Bamber to I Conway : 1nb,2nd Innings - Port Adelaide
8.1,1--21,E Bamber to J Carder : 1 run,2nd Innings - Port Adelaide
7.6,1--20,S Mcvann to J Carder : 1 run,2nd Innings - Port Adelaide
7.5,1--19,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
7.4,1--19,S Mcvann to I Conway : 1 run,2nd Innings - Port Adelaide
7.3,1--18,S Mcvann to J Carder : 1 run,2nd Innings - Port Adelaide
7.2,1--17,S Mcvann to J Carder : 4 runs,2nd Innings - Port Adelaide
7.1,1--13,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
6.6,1--13,E Bamber to I Conway : 4 runs,2nd Innings - Port Adelaide
6.5,1--9,E Bamber to I Conway : No Run,2nd Innings - Port Adelaide
6.4,1--9,E Bamber to J Carder : 1 run,2nd Innings - Port Adelaide
6.3,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
6.2,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
6.1,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
5.6,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
5.5,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
5.4,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
5.3,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
5.2,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
5.1,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
4.6,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
4.5,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
4.4,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
4.3,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
4.2,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
4.1,1--8,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
3.6,1--8,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
3.5,1--8,S Mcvann to I Conway : 2 runs,2nd Innings - Port Adelaide
3.4,1--6,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
3.3,1--6,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
3.2,1--6,S Mcvann to I Conway : No Run,2nd Innings - Port Adelaide
3.1,1--6,S Mcvann to N Fernandes : N Fernandes dismissed,2nd Innings - Port Adelaide
2.6,0--6,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
2.5,0--6,E Bamber to N Fernandes : 1 run,2nd Innings - Port Adelaide
2.4,0--5,E Bamber to N Fernandes : No Run,2nd Innings - Port Adelaide
2.3,0--5,E Bamber to N Fernandes : No Run,2nd Innings - Port Adelaide
2.2,0--5,E Bamber to J Carder : 1 run,2nd Innings - Port Adelaide
2.1,0--4,E Bamber to N Fernandes : 1 run,2nd Innings - Port Adelaide
1.6,0--3,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
1.5,0--3,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
1.4,0--3,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
1.3,0--3,S Mcvann to J Carder : 2 runs,2nd Innings - Port Adelaide
1.2,0--1,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
1.1,0--1,S Mcvann to J Carder : No Run,2nd Innings - Port Adelaide
0.6,0--1,E Bamber to N Fernandes : No Run,2nd Innings - Port Adelaide
0.5,0--1,E Bamber to J Carder : 1 run,2nd Innings - Port Adelaide
0.4,0--0,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
0.3,0--0,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
0.2,0--0,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
0.1,0--0,E Bamber to J Carder : No Run,2nd Innings - Port Adelaide
34.6,5--86,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
34.5,5--86,C Fatchen to W Forster : 4 runs,1st Innings - Port Adelaide
34.4,5--82,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
34.3,5--82,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
34.2,5--82,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
34.1,5--82,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
33.6,5--82,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
33.5,5--82,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
33.4,5--82,J Doyle to J Carder : 2 runs,1st Innings - Port Adelaide
33.3,5--80,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
33.2,5--80,J Doyle to J Carder : 4 runs,1st Innings - Port Adelaide
33.1,5--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
32.6,5--76,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
32.5,5--76,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
32.4,5--76,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
32.3,5--76,C Fatchen to W Forster : No Run,1st Innings - Port Adelaide
32.2,5--76,C Fatchen to N Fernandes : N Fernandes dismissed,1st Innings - Port Adelaide
32.1,4--76,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
31.6,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
31.5,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
31.4,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
31.3,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
31.2,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
31.1,4--76,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
30.6,4--76,C Fatchen to N Fernandes : 4 runs,1st Innings - Port Adelaide
30.5,4--72,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
30.4,4--72,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
30.3,4--72,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
30.2,4--72,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
30.1,4--72,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
29.6,4--72,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
29.5,4--72,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
29.4,4--72,J Doyle to J Carder : No Run,1st Innings - Port Adelaide
29.3,4--72,J Doyle to N Fernandes : 1 run,1st Innings - Port Adelaide
29.2,4--71,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
29.1,4--71,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
28.6,4--71,C Fatchen to J Carder : No Run,1st Innings - Port Adelaide
28.5,4--71,C Fatchen to J Carder : No Run,1st Innings - Port Adelaide
28.4,4--71,C Fatchen to C Valente : C Valente dismissed,1st Innings - Port Adelaide
28.3,3--71,C Fatchen to C Valente : No Run,1st Innings - Port Adelaide
28.2,3--71,C Fatchen to C Valente : No Run,1st Innings - Port Adelaide
28.1,3--71,C Fatchen to C Valente : No Run,1st Innings - Port Adelaide
27.6,3--71,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
27.5,3--71,J Doyle to N Fernandes : 2 runs,1st Innings - Port Adelaide
27.4,3--69,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
27.3,3--69,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
27.2,3--69,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
27.1,3--69,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
26.6,3--69,C Fatchen to N Fernandes : 1 run,1st Innings - Port Adelaide
26.5,3--68,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
26.4,3--68,C Fatchen to C Valente : 1 run,1st Innings - Port Adelaide
26.3,3--67,C Fatchen to C Valente : 4 runs,1st Innings - Port Adelaide
26.2,3--63,C Fatchen to C Valente : No Run,1st Innings - Port Adelaide
26.1,3--63,C Fatchen to J Kann : J Kann dismissed,1st Innings - Port Adelaide
25.6,2--63,J Doyle to N Fernandes : 2 runs,1st Innings - Port Adelaide
25.5,2--61,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
25.4,2--61,J Doyle to J Kann : 1 run,1st Innings - Port Adelaide
25.3,2--60,J Doyle to J Kann : No Run,1st Innings - Port Adelaide
25.2,2--60,J Doyle to N Fernandes : 1 run,1st Innings - Port Adelaide
25.1,2--59,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
24.6,2--59,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
24.5,2--59,E Bamber to N Fernandes : 1 run,1st Innings - Port Adelaide
24.4,2--58,E Bamber to N Fernandes : 2b,1st Innings - Port Adelaide
24.3,2--56,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
24.2,2--56,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
24.1,2--56,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
23.6,2--56,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
23.5,2--56,C Fatchen to N Fernandes : 1 run,1st Innings - Port Adelaide
23.4,2--55,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
23.3,2--55,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
23.2,2--55,C Fatchen to J Kann : 1 run,1st Innings - Port Adelaide
23.1,2--54,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
22.6,2--54,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
22.5,2--54,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
22.4,2--54,E Bamber to N Fernandes : 2 runs,1st Innings - Port Adelaide
22.3,2--52,E Bamber to N Fernandes : 2 runs,1st Innings - Port Adelaide
22.2,2--50,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
22.1,2--50,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
21.6,2--50,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
21.5,2--50,C Fatchen to J Kann : 2 runs,1st Innings - Port Adelaide
21.4,2--48,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
21.3,2--48,C Fatchen to N Fernandes : 1 run,1st Innings - Port Adelaide
21.2,2--47,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
21.1,2--47,C Fatchen to N Fernandes : No Run,1st Innings - Port Adelaide
20.6,2--47,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
20.5,2--47,E Bamber to J Kann : 4 runs,1st Innings - Port Adelaide
20.4,2--43,E Bamber to J Kann : 2 runs,1st Innings - Port Adelaide
20.3,2--41,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
20.2,2--41,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
20.1,2--41,E Bamber to N Fernandes : 1 run,1st Innings - Port Adelaide
19.6,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
19.5,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
19.4,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
19.3,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
19.2,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
19.1,2--40,C Fatchen to J Kann : No Run,1st Innings - Port Adelaide
18.6,2--40,E Bamber to N Fernandes : No Run,1st Innings - Port Adelaide
18.5,2--40,E Bamber to J Kann : 1 run,1st Innings - Port Adelaide
18.4,2--39,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
18.3,2--39,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
18.2,2--39,E Bamber to J Kann : No Run,1st Innings - Port Adelaide
18.1,2--39,E Bamber to J Kann : 4 runs,1st Innings - Port Adelaide
17.6,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
17.5,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
17.4,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
17.3,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
17.2,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
17.1,2--35,J Doyle to N Fernandes : No Run,1st Innings - Port Adelaide
