Ball,Score,Outcome,Innings
60.5,8--160,J Kann to C McFadyen : No Run,1st Innings - Adelaide
60.4,8--160,J Kann to C McFadyen : No Run,1st Innings - Adelaide
60.3,8--160,J Kann to C McFadyen : No Run,1st Innings - Adelaide
60.2,8--160,J Kann to C McFadyen : No Run,1st Innings - Adelaide
60.1,8--160,J Kann to C McFadyen : No Run,1st Innings - Adelaide
59.7,8--160,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
59.6,8--160,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
59.5,8--160,T Andrews to A Stockdale : 1nb,1st Innings - Adelaide
59.4,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
59.3,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
59.2,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
59.1,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
58.6,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
58.5,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
58.4,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
58.3,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
58.2,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
58.1,8--159,J Kann to C McFadyen : No Run,1st Innings - Adelaide
57.7,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
57.6,8--159,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
57.5,8--159,T Andrews to A Stockdale : 1nb,1st Innings - Adelaide
57.4,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
57.3,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
57.2,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
57.1,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
56.6,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
56.5,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
56.4,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
56.3,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
56.2,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
56.1,8--158,J Kann to C McFadyen : No Run,1st Innings - Adelaide
55.6,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
55.5,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
55.4,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
55.3,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
55.2,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
55.1,8--158,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
54.6,8--158,C Valente to C McFadyen : No Run,1st Innings - Adelaide
54.5,8--158,C Valente to C McFadyen : 4 runs,1st Innings - Adelaide
54.4,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
54.3,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
54.2,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
54.1,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
53.6,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
53.5,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
53.4,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
53.3,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
53.2,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
53.1,8--154,T Andrews to A Stockdale : No Run,1st Innings - Adelaide
52.6,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
52.5,8--154,C Valente to C McFadyen : No Run,1st Innings - Adelaide
52.4,8--154,C Valente to C McFadyen : 4 runs,1st Innings - Adelaide
52.3,8--150,C Valente to C McFadyen : No Run,1st Innings - Adelaide
52.2,8--150,C Valente to C McFadyen : No Run,1st Innings - Adelaide
52.1,8--150,C Valente to C McFadyen : No Run,1st Innings - Adelaide
51.6,8--150,T Andrews to M Barnes : M Barnes dismissed,1st Innings - Adelaide
51.5,7--150,T Andrews to M Barnes : No Run,1st Innings - Adelaide
51.4,7--150,T Andrews to M Barnes : No Run,1st Innings - Adelaide
51.3,7--150,T Andrews to M Barnes : No Run,1st Innings - Adelaide
51.2,7--150,T Andrews to M Barnes : No Run,1st Innings - Adelaide
51.1,7--150,T Andrews to C McFadyen : 1 run,1st Innings - Adelaide
50.6,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
50.5,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
50.4,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
50.3,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
50.2,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
50.1,7--149,C Valente to M Barnes : No Run,1st Innings - Adelaide
49.6,7--149,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
49.5,7--149,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
49.4,7--149,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
49.3,7--149,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
49.2,7--149,T Andrews to C McFadyen : 4 runs,1st Innings - Adelaide
49.1,7--145,T Andrews to C McFadyen : 4 runs,1st Innings - Adelaide
48.6,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
48.5,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
48.4,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
48.3,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
48.2,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
48.1,7--141,C Valente to M Barnes : No Run,1st Innings - Adelaide
47.6,7--141,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
47.5,7--141,T Andrews to C McFadyen : 6 runs,1st Innings - Adelaide
47.4,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
47.3,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
47.2,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
47.1,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
46.6,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
46.5,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
46.4,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
46.3,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
46.2,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
46.1,7--135,C Valente to M Barnes : No Run,1st Innings - Adelaide
45.6,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
45.5,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
45.4,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
45.3,7--135,T Andrews to C McFadyen : No Run,1st Innings - Adelaide
45.2,7--135,T Andrews to M Barnes : 1 run,1st Innings - Adelaide
45.1,7--134,T Andrews to M Barnes : No Run,1st Innings - Adelaide
44.6,7--134,C Valente to T Gill : T Gill dismissed,1st Innings - Adelaide
44.5,6--134,C Valente to T Gill : No Run,1st Innings - Adelaide
44.4,6--134,C Valente to T Gill : No Run,1st Innings - Adelaide
44.3,6--134,C Valente to T Gill : No Run,1st Innings - Adelaide
44.2,6--134,C Valente to T Gill : No Run,1st Innings - Adelaide
44.1,6--134,C Valente to T Gill : No Run,1st Innings - Adelaide
43.6,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
43.5,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
43.4,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
43.3,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
43.2,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
43.1,6--134,J Darley to M Barnes : No Run,1st Innings - Adelaide
42.6,6--134,A Whicker to T Gill : No Run,1st Innings - Adelaide
42.5,6--134,A Whicker to T Gill : 6 runs,1st Innings - Adelaide
42.4,6--128,A Whicker to T Gill : No Run,1st Innings - Adelaide
42.3,6--128,A Whicker to T Gill : No Run,1st Innings - Adelaide
42.2,6--128,A Whicker to T Gill : No Run,1st Innings - Adelaide
42.1,6--128,A Whicker to M Barnes : 1 run,1st Innings - Adelaide
41.6,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
41.5,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
41.4,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
41.3,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
41.2,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
41.1,6--127,J Darley to T Gill : No Run,1st Innings - Adelaide
40.6,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
40.5,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
40.4,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
40.3,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
40.2,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
40.1,6--127,A Whicker to M Barnes : No Run,1st Innings - Adelaide
39.6,6--127,J Darley to J Reichelt : J Reichelt dismissed,1st Innings - Adelaide
39.5,5--127,J Darley to M Barnes : 1 run,1st Innings - Adelaide
39.4,5--126,J Darley to M Barnes : No Run,1st Innings - Adelaide
39.3,5--126,J Darley to M Barnes : No Run,1st Innings - Adelaide
39.2,5--126,J Darley to M Barnes : No Run,1st Innings - Adelaide
39.1,5--126,J Darley to M Barnes : No Run,1st Innings - Adelaide
38.6,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
38.5,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
38.4,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
38.3,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
38.2,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
38.1,5--126,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
37.6,5--126,J Darley to J Reichelt : 1 run,1st Innings - Adelaide
37.5,5--125,J Darley to J Reichelt : No Run,1st Innings - Adelaide
37.4,5--125,J Darley to J Reichelt : No Run,1st Innings - Adelaide
37.3,5--125,J Darley to J Reichelt : No Run,1st Innings - Adelaide
37.2,5--125,J Darley to J Reichelt : No Run,1st Innings - Adelaide
37.1,5--125,J Darley to M Barnes : 1 run,1st Innings - Adelaide
36.7,5--124,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
36.6,5--124,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
36.5,5--124,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
36.4,5--124,A Whicker to J Reichelt : No Run,1st Innings - Adelaide
36.3,5--124,A Whicker to R Sharma : R Sharma dismissed,1st Innings - Adelaide
36.2,4--124,A Whicker to R Sharma : 1wd,1st Innings - Adelaide
36.1,4--123,A Whicker to R Sharma : No Run,1st Innings - Adelaide
35.6,4--123,J Darley to R Sharma : 1 run,1st Innings - Adelaide
35.5,4--122,J Darley to R Sharma : No Run,1st Innings - Adelaide
35.4,4--122,J Darley to M Barnes : 1 run,1st Innings - Adelaide
35.3,4--121,J Darley to M Barnes : No Run,1st Innings - Adelaide
35.2,4--121,J Darley to R Sharma : 1 run,1st Innings - Adelaide
35.1,4--120,J Darley to R Sharma : 4 runs,1st Innings - Adelaide
34.6,4--116,A Whicker to R Sharma : 1 run,1st Innings - Adelaide
34.5,4--115,A Whicker to R Sharma : No Run,1st Innings - Adelaide
34.4,4--115,A Whicker to R Sharma : No Run,1st Innings - Adelaide
34.3,4--115,A Whicker to R Sharma : 4 runs,1st Innings - Adelaide
34.2,4--111,A Whicker to R Sharma : No Run,1st Innings - Adelaide
34.1,4--111,A Whicker to R Sharma : 2 runs,1st Innings - Adelaide
33.6,4--109,J Darley to M Barnes : No Run,1st Innings - Adelaide
33.5,4--109,J Darley to R Sharma : 1b,1st Innings - Adelaide
33.4,4--108,J Darley to R Sharma : No Run,1st Innings - Adelaide
33.3,4--108,J Darley to R Sharma : 2 runs,1st Innings - Adelaide
33.2,4--106,J Darley to R Sharma : No Run,1st Innings - Adelaide
33.1,4--106,J Darley to R Sharma : No Run,1st Innings - Adelaide
32.6,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
32.5,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
32.4,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
32.3,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
32.2,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
32.1,4--106,A Whicker to M Barnes : No Run,1st Innings - Adelaide
31.6,4--106,T Andrews to R Sharma : No Run,1st Innings - Adelaide
31.5,4--106,T Andrews to M Barnes : 1 run,1st Innings - Adelaide
31.4,4--105,T Andrews to M Barnes : No Run,1st Innings - Adelaide
31.3,4--105,T Andrews to M Barnes : No Run,1st Innings - Adelaide
31.2,4--105,T Andrews to M Barnes : No Run,1st Innings - Adelaide
31.1,4--105,T Andrews to M Barnes : No Run,1st Innings - Adelaide
30.7,4--105,J Kann to M Barnes : 1b,1st Innings - Adelaide
30.6,4--104,J Kann to M Barnes : No Run,1st Innings - Adelaide
30.5,4--104,J Kann to M Barnes : No Run,1st Innings - Adelaide
30.4,4--104,J Kann to M Barnes : No Run,1st Innings - Adelaide
30.3,4--104,J Kann to S Scrimgeour : S Scrimgeour dismissed,1st Innings - Adelaide
30.2,3--104,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
30.1,3--104,J Kann to S Scrimgeour : 1wd,1st Innings - Adelaide
29.6,3--103,T Andrews to R Sharma : No Run,1st Innings - Adelaide
29.5,3--103,T Andrews to S Scrimgeour : 1 run,1st Innings - Adelaide
29.4,3--102,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
29.3,3--102,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
29.2,3--102,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
29.1,3--102,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
28.6,3--102,J Kann to J Meade : J Meade dismissed,1st Innings - Adelaide
28.5,2--102,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
28.4,2--101,J Kann to J Meade : 1 run,1st Innings - Adelaide
28.3,2--100,J Kann to J Meade : 4 runs,1st Innings - Adelaide
28.2,2--96,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
28.1,2--95,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
27.6,2--95,T Andrews to J Meade : No Run,1st Innings - Adelaide
27.5,2--95,T Andrews to J Meade : No Run,1st Innings - Adelaide
27.4,2--95,T Andrews to J Meade : No Run,1st Innings - Adelaide
27.3,2--95,T Andrews to J Meade : No Run,1st Innings - Adelaide
27.2,2--95,T Andrews to J Meade : No Run,1st Innings - Adelaide
27.1,2--95,T Andrews to S Scrimgeour : 1 run,1st Innings - Adelaide
26.6,2--94,J Kann to J Meade : No Run,1st Innings - Adelaide
26.5,2--94,J Kann to J Meade : 4 runs,1st Innings - Adelaide
26.4,2--90,J Kann to J Meade : No Run,1st Innings - Adelaide
26.3,2--90,J Kann to J Meade : No Run,1st Innings - Adelaide
26.2,2--90,J Kann to J Meade : No Run,1st Innings - Adelaide
26.1,2--90,J Kann to N McFadyen : N McFadyen dismissed,1st Innings - Adelaide
25.6,1--90,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
25.5,1--90,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
25.4,1--90,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
25.3,1--90,T Andrews to N McFadyen : 1 run,1st Innings - Adelaide
25.2,1--89,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
25.1,1--89,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
24.6,1--89,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
24.5,1--89,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
24.4,1--89,J Kann to S Scrimgeour : 2 runs,1st Innings - Adelaide
24.3,1--87,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
24.2,1--87,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
24.1,1--87,J Kann to N McFadyen : 1 run,1st Innings - Adelaide
23.6,1--86,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
23.5,1--86,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
23.4,1--86,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
23.3,1--86,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
23.2,1--86,B Turley to S Scrimgeour : 4 runs,1st Innings - Adelaide
23.1,1--82,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
22.6,1--82,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
22.5,1--81,J Kann to N McFadyen : 1 run,1st Innings - Adelaide
22.4,1--80,J Kann to N McFadyen : No Run,1st Innings - Adelaide
22.3,1--80,J Kann to N McFadyen : No Run,1st Innings - Adelaide
22.2,1--80,J Kann to N McFadyen : No Run,1st Innings - Adelaide
22.1,1--80,J Kann to N McFadyen : No Run,1st Innings - Adelaide
21.6,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
21.5,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
21.4,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
21.3,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
21.2,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
21.1,1--80,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
20.6,1--80,J Kann to N McFadyen : No Run,1st Innings - Adelaide
20.5,1--80,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
20.4,1--79,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
20.3,1--79,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
20.2,1--79,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
20.1,1--79,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
19.6,1--79,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
19.5,1--79,T Andrews to N McFadyen : 2 runs,1st Innings - Adelaide
19.4,1--77,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
19.3,1--77,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
19.2,1--77,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
19.1,1--77,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
18.6,1--77,J Kann to N McFadyen : 1 run,1st Innings - Adelaide
18.5,1--76,J Kann to N McFadyen : No Run,1st Innings - Adelaide
18.4,1--76,J Kann to N McFadyen : No Run,1st Innings - Adelaide
18.3,1--76,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
18.2,1--75,J Kann to N McFadyen : 1 run,1st Innings - Adelaide
18.1,1--74,J Kann to N McFadyen : No Run,1st Innings - Adelaide
17.6,1--74,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
17.5,1--74,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
17.4,1--74,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
17.3,1--74,T Andrews to N McFadyen : 1 run,1st Innings - Adelaide
17.2,1--73,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
17.1,1--73,T Andrews to N McFadyen : 4 runs,1st Innings - Adelaide
16.6,1--69,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
16.5,1--69,J Kann to N McFadyen : 1 run,1st Innings - Adelaide
16.4,1--68,J Kann to N McFadyen : No Run,1st Innings - Adelaide
16.3,1--68,J Kann to N McFadyen : No Run,1st Innings - Adelaide
16.2,1--68,J Kann to N McFadyen : No Run,1st Innings - Adelaide
16.1,1--68,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
15.6,1--67,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
15.5,1--67,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
15.4,1--67,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
15.3,1--67,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
15.2,1--67,T Andrews to S Scrimgeour : 1 run,1st Innings - Adelaide
15.1,1--66,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
14.6,1--66,J Kann to N McFadyen : No Run,1st Innings - Adelaide
14.5,1--66,J Kann to S Scrimgeour : 1 run,1st Innings - Adelaide
14.4,1--65,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
14.3,1--65,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
14.2,1--65,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
14.1,1--65,J Kann to S Scrimgeour : No Run,1st Innings - Adelaide
13.6,1--65,C Valente to N McFadyen : No Run,1st Innings - Adelaide
13.5,1--65,C Valente to N McFadyen : 4 runs,1st Innings - Adelaide
13.4,1--61,C Valente to N McFadyen : No Run,1st Innings - Adelaide
13.3,1--61,C Valente to N McFadyen : No Run,1st Innings - Adelaide
13.2,1--61,C Valente to N McFadyen : No Run,1st Innings - Adelaide
13.1,1--61,C Valente to N McFadyen : No Run,1st Innings - Adelaide
12.6,1--61,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
12.5,1--61,T Andrews to S Scrimgeour : 2 runs,1st Innings - Adelaide
12.4,1--59,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
12.3,1--59,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
12.2,1--59,T Andrews to S Scrimgeour : 2 runs,1st Innings - Adelaide
12.1,1--57,T Andrews to S Scrimgeour : No Run,1st Innings - Adelaide
11.6,1--57,C Valente to N McFadyen : No Run,1st Innings - Adelaide
11.5,1--57,C Valente to N McFadyen : No Run,1st Innings - Adelaide
11.4,1--57,C Valente to N McFadyen : No Run,1st Innings - Adelaide
11.3,1--57,C Valente to S Scrimgeour : 1lb,1st Innings - Adelaide
11.2,1--56,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
11.1,1--56,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
10.6,1--56,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
10.5,1--56,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
10.4,1--56,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
10.3,1--56,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
10.2,1--56,T Andrews to N McFadyen : No Run,1st Innings - Adelaide
10.1,1--56,T Andrews to C Carroll : C Carroll dismissed,1st Innings - Adelaide
9.6,0--56,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
9.5,0--56,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
9.4,0--56,C Valente to S Scrimgeour : 6 runs,1st Innings - Adelaide
9.3,0--50,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
9.2,0--50,C Valente to C Carroll : 1 run,1st Innings - Adelaide
9.1,0--49,C Valente to C Carroll : No Run,1st Innings - Adelaide
8.6,0--49,T Andrews to S Scrimgeour : 2 runs,1st Innings - Adelaide
8.5,0--47,T Andrews to C Carroll : 1 run,1st Innings - Adelaide
8.4,0--46,T Andrews to C Carroll : No Run,1st Innings - Adelaide
8.3,0--46,T Andrews to C Carroll : No Run,1st Innings - Adelaide
8.2,0--46,T Andrews to C Carroll : No Run,1st Innings - Adelaide
8.1,0--46,T Andrews to C Carroll : No Run,1st Innings - Adelaide
7.6,0--46,C Valente to C Carroll : 1 run,1st Innings - Adelaide
7.5,0--45,C Valente to C Carroll : 4 runs,1st Innings - Adelaide
7.4,0--41,C Valente to C Carroll : No Run,1st Innings - Adelaide
7.3,0--41,C Valente to C Carroll : No Run,1st Innings - Adelaide
7.2,0--41,C Valente to C Carroll : 2 runs,1st Innings - Adelaide
7.1,0--39,C Valente to C Carroll : No Run,1st Innings - Adelaide
6.6,0--39,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
6.5,0--39,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
6.4,0--39,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
6.3,0--39,B Turley to S Scrimgeour : No Run,1st Innings - Adelaide
6.2,0--39,B Turley to S Scrimgeour : 2 runs,1st Innings - Adelaide
6.1,0--37,B Turley to C Carroll : 1 run,1st Innings - Adelaide
5.6,0--36,C Valente to S Scrimgeour : 4 runs,1st Innings - Adelaide
5.5,0--32,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
5.4,0--32,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
5.3,0--32,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
5.2,0--32,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
5.1,0--32,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
4.6,0--32,B Turley to C Carroll : No Run,1st Innings - Adelaide
4.5,0--32,B Turley to S Scrimgeour : 1 run,1st Innings - Adelaide
4.4,0--31,B Turley to C Carroll : 1 run,1st Innings - Adelaide
4.3,0--30,B Turley to C Carroll : No Run,1st Innings - Adelaide
4.2,0--30,B Turley to C Carroll : No Run,1st Innings - Adelaide
4.1,0--30,B Turley to C Carroll : No Run,1st Innings - Adelaide
3.6,0--30,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
3.5,0--30,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
3.4,0--30,C Valente to S Scrimgeour : 4 runs,1st Innings - Adelaide
3.3,0--26,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
3.2,0--26,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
3.1,0--26,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
2.6,0--26,B Turley to C Carroll : 6 runs,1st Innings - Adelaide
2.5,0--20,B Turley to C Carroll : 4 runs,1st Innings - Adelaide
2.4,0--16,B Turley to C Carroll : No Run,1st Innings - Adelaide
2.3,0--16,B Turley to C Carroll : No Run,1st Innings - Adelaide
2.2,0--16,B Turley to C Carroll : 2 runs,1st Innings - Adelaide
2.1,0--14,B Turley to C Carroll : No Run,1st Innings - Adelaide
1.6,0--14,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
1.5,0--14,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
1.4,0--14,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
1.3,0--14,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
1.2,0--14,C Valente to S Scrimgeour : 2 runs,1st Innings - Adelaide
1.1,0--12,C Valente to S Scrimgeour : No Run,1st Innings - Adelaide
0.6,0--12,B Turley to C Carroll : No Run,1st Innings - Adelaide
0.5,0--12,B Turley to C Carroll : 4 runs,1st Innings - Adelaide
0.4,0--8,B Turley to C Carroll : No Run,1st Innings - Adelaide
0.3,0--8,B Turley to C Carroll : 4 runs,1st Innings - Adelaide
0.2,0--4,B Turley to C Carroll : 4 runs,1st Innings - Adelaide
0.1,0--0,B Turley to C Carroll : No Run,1st Innings - Adelaide
85.3,10--257,N McFadyen to J Darley : J Darley dismissed,1st Innings - Port Adelaide
85.2,9--257,N McFadyen to J Darley : No Run,1st Innings - Port Adelaide
85.1,9--257,N McFadyen to B Turley : B Turley dismissed,1st Innings - Port Adelaide
84.6,8--257,A Stockdale to A Whicker : No Run,1st Innings - Port Adelaide
84.5,8--257,A Stockdale to A Whicker : No Run,1st Innings - Port Adelaide
84.4,8--257,A Stockdale to A Whicker : No Run,1st Innings - Port Adelaide
84.3,8--257,A Stockdale to A Whicker : No Run,1st Innings - Port Adelaide
84.2,8--257,A Stockdale to A Whicker : No Run,1st Innings - Port Adelaide
84.1,8--257,A Stockdale to A Whicker : 2 runs,1st Innings - Port Adelaide
