Ball,Score,Outcome,Innings
79.4,10--260,B Turley to c Hathurusinghe : c Hathurusinghe dismissed,1st Innings - Woodville
79.3,9--260,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
79.2,9--260,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
79.1,9--260,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
78.6,9--260,C Valente to L Connors : 2 runs,1st Innings - Woodville
78.5,9--258,C Valente to L Connors : No Run,1st Innings - Woodville
78.4,9--258,C Valente to L Connors : 4 runs,1st Innings - Woodville
78.3,9--254,C Valente to L Connors : 2 runs,1st Innings - Woodville
78.2,9--252,C Valente to L Connors : No Run,1st Innings - Woodville
78.1,9--252,C Valente to L Connors : 4 runs,1st Innings - Woodville
77.6,9--248,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
77.5,9--248,B Turley to c Hathurusinghe : 4 runs,1st Innings - Woodville
77.4,9--244,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
77.3,9--244,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
77.2,9--244,B Turley to L Connors : 1 run,1st Innings - Woodville
77.1,9--243,B Turley to L Connors : No Run,1st Innings - Woodville
76.6,9--243,C Valente to c Hathurusinghe : No Run,1st Innings - Woodville
76.5,9--243,C Valente to c Hathurusinghe : 4 runs,1st Innings - Woodville
76.4,9--239,C Valente to c Hathurusinghe : No Run,1st Innings - Woodville
76.3,9--239,C Valente to c Hathurusinghe : No Run,1st Innings - Woodville
76.2,9--239,C Valente to c Hathurusinghe : No Run,1st Innings - Woodville
76.1,9--239,C Valente to c Hathurusinghe : No Run,1st Innings - Woodville
75.6,9--239,B Turley to L Connors : No Run,1st Innings - Woodville
75.5,9--239,B Turley to M Tanner : M Tanner dismissed,1st Innings - Woodville
75.4,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
75.3,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
75.2,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
75.1,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
74.6,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
74.5,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
74.4,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
74.3,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
74.2,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
74.1,8--239,T Andrews to c Hathurusinghe : No Run,1st Innings - Woodville
73.6,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
73.5,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
73.4,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
73.3,8--239,B Turley to M Tanner : No Run,1st Innings - Woodville
73.2,8--239,B Turley to c Hathurusinghe : 1 run,1st Innings - Woodville
73.1,8--238,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
72.6,8--238,T Andrews to M Tanner : No Run,1st Innings - Woodville
72.5,8--238,T Andrews to M Tanner : No Run,1st Innings - Woodville
72.4,8--238,T Andrews to W Foley : W Foley dismissed,1st Innings - Woodville
72.3,7--238,T Andrews to W Foley : No Run,1st Innings - Woodville
72.2,7--238,T Andrews to W Foley : No Run,1st Innings - Woodville
72.1,7--238,T Andrews to W Foley : No Run,1st Innings - Woodville
71.6,7--238,B Turley to W Foley : 1 run,1st Innings - Woodville
71.5,7--237,B Turley to W Foley : No Run,1st Innings - Woodville
71.4,7--237,B Turley to c Hathurusinghe : 1 run,1st Innings - Woodville
71.3,7--236,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
71.2,7--236,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
71.1,7--236,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
70.6,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
70.5,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
70.4,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
70.3,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
70.2,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
70.1,7--236,T Andrews to W Foley : No Run,1st Innings - Woodville
69.6,7--236,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
69.5,7--236,B Turley to c Hathurusinghe : No Run,1st Innings - Woodville
69.4,7--236,B Turley to C Behrendt : C Behrendt dismissed,1st Innings - Woodville
69.3,6--236,B Turley to C Behrendt : No Run,1st Innings - Woodville
69.2,6--236,B Turley to C Behrendt : No Run,1st Innings - Woodville
69.1,6--236,B Turley to C Behrendt : No Run,1st Innings - Woodville
68.6,6--236,T Andrews to W Foley : No Run,1st Innings - Woodville
68.5,6--236,T Andrews to W Foley : No Run,1st Innings - Woodville
68.4,6--236,T Andrews to W Foley : 2 runs,1st Innings - Woodville
68.3,6--234,T Andrews to W Foley : No Run,1st Innings - Woodville
68.2,6--234,T Andrews to W Foley : No Run,1st Innings - Woodville
68.1,6--234,T Andrews to W Foley : No Run,1st Innings - Woodville
67.6,6--234,B Turley to C Behrendt : No Run,1st Innings - Woodville
67.5,6--234,B Turley to C Behrendt : No Run,1st Innings - Woodville
67.4,6--234,B Turley to C Behrendt : No Run,1st Innings - Woodville
67.3,6--234,B Turley to C Behrendt : No Run,1st Innings - Woodville
67.2,6--234,B Turley to C Behrendt : No Run,1st Innings - Woodville
67.1,6--234,B Turley to A Cahill : A Cahill dismissed,1st Innings - Woodville
66.6,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
66.5,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
66.4,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
66.3,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
66.2,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
66.1,5--234,T Andrews to W Foley : No Run,1st Innings - Woodville
65.6,5--234,C Valente to A Cahill : No Run,1st Innings - Woodville
65.5,5--234,C Valente to A Cahill : 2 runs,1st Innings - Woodville
65.4,5--232,C Valente to A Cahill : No Run,1st Innings - Woodville
65.3,5--232,C Valente to A Cahill : No Run,1st Innings - Woodville
65.2,5--232,C Valente to W Foley : 1 run,1st Innings - Woodville
65.1,5--231,C Valente to W Foley : No Run,1st Innings - Woodville
64.6,5--231,T Andrews to A Cahill : No Run,1st Innings - Woodville
64.5,5--231,T Andrews to A Cahill : No Run,1st Innings - Woodville
64.4,5--231,T Andrews to A Cahill : No Run,1st Innings - Woodville
64.3,5--231,T Andrews to A Cahill : No Run,1st Innings - Woodville
64.2,5--231,T Andrews to W Foley : 3 runs,1st Innings - Woodville
64.1,5--228,T Andrews to W Foley : No Run,1st Innings - Woodville
63.6,5--228,C Valente to A Cahill : No Run,1st Innings - Woodville
63.5,5--228,C Valente to A Cahill : No Run,1st Innings - Woodville
63.4,5--228,C Valente to A Cahill : No Run,1st Innings - Woodville
63.3,5--228,C Valente to A Cahill : No Run,1st Innings - Woodville
63.2,5--228,C Valente to A Cahill : 2 runs,1st Innings - Woodville
63.1,5--226,C Valente to A Cahill : 2 runs,1st Innings - Woodville
62.6,5--224,T Andrews to W Foley : No Run,1st Innings - Woodville
62.5,5--224,T Andrews to W Foley : No Run,1st Innings - Woodville
62.4,5--224,T Andrews to W Foley : No Run,1st Innings - Woodville
62.3,5--224,T Andrews to C Vadlja : C Vadlja dismissed,1st Innings - Woodville
62.2,4--224,T Andrews to C Vadlja : No Run,1st Innings - Woodville
62.1,4--224,T Andrews to C Vadlja : No Run,1st Innings - Woodville
61.6,4--224,C Valente to A Cahill : No Run,1st Innings - Woodville
61.5,4--224,C Valente to A Cahill : 4 runs,1st Innings - Woodville
61.4,4--220,C Valente to A Cahill : No Run,1st Innings - Woodville
61.3,4--220,C Valente to A Cahill : No Run,1st Innings - Woodville
61.2,4--220,C Valente to A Cahill : No Run,1st Innings - Woodville
61.1,4--220,C Valente to A Cahill : No Run,1st Innings - Woodville
60.6,4--220,T Andrews to C Vadlja : No Run,1st Innings - Woodville
60.5,4--220,T Andrews to C Vadlja : No Run,1st Innings - Woodville
60.4,4--220,T Andrews to C Vadlja : No Run,1st Innings - Woodville
60.3,4--220,T Andrews to C Vadlja : No Run,1st Innings - Woodville
60.2,4--220,T Andrews to A Cahill : 1 run,1st Innings - Woodville
60.1,4--219,T Andrews to H Cullen : H Cullen dismissed,1st Innings - Woodville
59.6,3--219,C Valente to C Vadlja : No Run,1st Innings - Woodville
59.5,3--219,C Valente to C Vadlja : No Run,1st Innings - Woodville
59.4,3--219,C Valente to C Vadlja : No Run,1st Innings - Woodville
59.3,3--219,C Valente to C Vadlja : No Run,1st Innings - Woodville
59.2,3--219,C Valente to C Vadlja : No Run,1st Innings - Woodville
59.1,3--219,C Valente to C Vadlja : 4 runs,1st Innings - Woodville
58.6,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
58.5,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
58.4,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
58.3,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
58.2,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
58.1,3--215,T Andrews to H Cullen : No Run,1st Innings - Woodville
57.6,3--215,C Valente to C Vadlja : No Run,1st Innings - Woodville
57.5,3--215,C Valente to C Vadlja : No Run,1st Innings - Woodville
57.4,3--215,C Valente to C Vadlja : No Run,1st Innings - Woodville
57.3,3--215,C Valente to C Vadlja : No Run,1st Innings - Woodville
57.2,3--215,C Valente to C Vadlja : No Run,1st Innings - Woodville
57.1,3--215,C Valente to H Cullen : 1 run,1st Innings - Woodville
56.6,3--214,T Andrews to C Vadlja : No Run,1st Innings - Woodville
56.5,3--214,T Andrews to H Cullen : 1 run,1st Innings - Woodville
56.4,3--213,T Andrews to H Cullen : No Run,1st Innings - Woodville
56.3,3--213,T Andrews to H Cullen : No Run,1st Innings - Woodville
56.2,3--213,T Andrews to H Cullen : No Run,1st Innings - Woodville
56.1,3--213,T Andrews to H Cullen : No Run,1st Innings - Woodville
55.6,3--213,A Whicker to C Vadlja : No Run,1st Innings - Woodville
55.5,3--213,A Whicker to C Vadlja : 4 runs,1st Innings - Woodville
55.4,3--209,A Whicker to C Vadlja : No Run,1st Innings - Woodville
55.3,3--209,A Whicker to C Vadlja : No Run,1st Innings - Woodville
55.2,3--209,A Whicker to C Vadlja : No Run,1st Innings - Woodville
55.1,3--209,A Whicker to C Vadlja : No Run,1st Innings - Woodville
54.6,3--209,T Andrews to H Cullen : No Run,1st Innings - Woodville
54.5,3--209,T Andrews to H Cullen : No Run,1st Innings - Woodville
54.4,3--209,T Andrews to C Vadlja : 1 run,1st Innings - Woodville
54.3,3--208,T Andrews to C Vadlja : No Run,1st Innings - Woodville
54.2,3--208,T Andrews to H Cullen : 1 run,1st Innings - Woodville
54.1,3--207,T Andrews to C Vadlja : 1 run,1st Innings - Woodville
53.6,3--206,A Whicker to H Cullen : No Run,1st Innings - Woodville
53.5,3--206,A Whicker to H Cullen : No Run,1st Innings - Woodville
53.4,3--206,A Whicker to H Cullen : 6 runs,1st Innings - Woodville
53.3,3--200,A Whicker to H Cullen : No Run,1st Innings - Woodville
53.2,3--200,A Whicker to H Cullen : 4 runs,1st Innings - Woodville
53.1,3--196,A Whicker to H Cullen : No Run,1st Innings - Woodville
52.6,3--196,T Andrews to H Cullen : 1 run,1st Innings - Woodville
52.5,3--195,T Andrews to H Cullen : No Run,1st Innings - Woodville
52.4,3--195,T Andrews to H Cullen : No Run,1st Innings - Woodville
52.3,3--195,T Andrews to H Cullen : No Run,1st Innings - Woodville
52.2,3--195,T Andrews to H Cullen : 4 runs,1st Innings - Woodville
52.1,3--191,T Andrews to H Cullen : No Run,1st Innings - Woodville
51.6,3--191,J Kann to C Vadlja : No Run,1st Innings - Woodville
51.5,3--191,J Kann to H Cullen : 3 runs,1st Innings - Woodville
51.4,3--188,J Kann to C Vadlja : 1 run,1st Innings - Woodville
51.3,3--187,J Kann to C Vadlja : No Run,1st Innings - Woodville
51.2,3--187,J Kann to C Vadlja : 4 runs,1st Innings - Woodville
51.1,3--183,J Kann to H Cullen : 1 run,1st Innings - Woodville
50.6,3--182,T Andrews to C Vadlja : No Run,1st Innings - Woodville
50.5,3--182,T Andrews to C Vadlja : No Run,1st Innings - Woodville
50.4,3--182,T Andrews to C Vadlja : No Run,1st Innings - Woodville
50.3,3--182,T Andrews to C Vadlja : No Run,1st Innings - Woodville
50.2,3--182,T Andrews to C Vadlja : 4 runs,1st Innings - Woodville
50.1,3--178,T Andrews to C Vadlja : No Run,1st Innings - Woodville
49.6,3--178,J Kann to H Cullen : No Run,1st Innings - Woodville
49.5,3--178,J Kann to H Cullen : No Run,1st Innings - Woodville
49.4,3--178,J Kann to H Cullen : 2 runs,1st Innings - Woodville
49.3,3--176,J Kann to C Vadlja : 3 runs,1st Innings - Woodville
49.2,3--173,J Kann to C Vadlja : 4 runs,1st Innings - Woodville
49.1,3--169,J Kann to H Cullen : 1 run,1st Innings - Woodville
48.6,3--168,T Andrews to H Cullen : 1 run,1st Innings - Woodville
48.5,3--167,T Andrews to C Vadlja : 1 run,1st Innings - Woodville
48.4,3--166,T Andrews to C Vadlja : No Run,1st Innings - Woodville
48.3,3--166,T Andrews to C Vadlja : No Run,1st Innings - Woodville
48.2,3--166,T Andrews to H Cullen : 1 run,1st Innings - Woodville
48.1,3--165,T Andrews to H Cullen : No Run,1st Innings - Woodville
47.6,3--165,B Turley to C Vadlja : No Run,1st Innings - Woodville
47.5,3--165,B Turley to C Vadlja : 4 runs,1st Innings - Woodville
47.4,3--161,B Turley to C Vadlja : No Run,1st Innings - Woodville
47.3,3--161,B Turley to C Vadlja : No Run,1st Innings - Woodville
47.2,3--161,B Turley to C Vadlja : No Run,1st Innings - Woodville
47.1,3--161,B Turley to C Vadlja : No Run,1st Innings - Woodville
46.6,3--161,T Andrews to H Cullen : No Run,1st Innings - Woodville
46.5,3--161,T Andrews to H Cullen : No Run,1st Innings - Woodville
46.4,3--161,T Andrews to H Cullen : No Run,1st Innings - Woodville
46.3,3--161,T Andrews to C Vadlja : 1 run,1st Innings - Woodville
46.2,3--160,T Andrews to C Vadlja : No Run,1st Innings - Woodville
46.1,3--160,T Andrews to C Vadlja : No Run,1st Innings - Woodville
45.6,3--160,B Turley to H Cullen : 2 runs,1st Innings - Woodville
45.5,3--158,B Turley to H Cullen : No Run,1st Innings - Woodville
45.4,3--158,B Turley to H Cullen : No Run,1st Innings - Woodville
45.3,3--158,B Turley to H Cullen : No Run,1st Innings - Woodville
45.2,3--158,B Turley to H Cullen : No Run,1st Innings - Woodville
45.1,3--158,B Turley to H Cullen : 4 runs,1st Innings - Woodville
44.6,3--154,C Valente to H Cullen : 1 run,1st Innings - Woodville
44.5,3--153,C Valente to H Cullen : No Run,1st Innings - Woodville
44.4,3--153,C Valente to H Cullen : 2 runs,1st Innings - Woodville
44.3,3--151,C Valente to H Cullen : No Run,1st Innings - Woodville
44.2,3--151,C Valente to H Cullen : 4 runs,1st Innings - Woodville
44.1,3--147,C Valente to H Cullen : No Run,1st Innings - Woodville
43.6,3--147,B Turley to C Vadlja : No Run,1st Innings - Woodville
43.5,3--147,B Turley to H Cullen : 1 run,1st Innings - Woodville
43.4,3--146,B Turley to H Cullen : No Run,1st Innings - Woodville
43.3,3--146,B Turley to H Cullen : 2 runs,1st Innings - Woodville
43.2,3--144,B Turley to H Cullen : No Run,1st Innings - Woodville
43.1,3--144,B Turley to H Cullen : No Run,1st Innings - Woodville
42.6,3--144,C Valente to C Vadlja : No Run,1st Innings - Woodville
42.5,3--144,C Valente to C Vadlja : No Run,1st Innings - Woodville
42.4,3--144,C Valente to C Vadlja : No Run,1st Innings - Woodville
42.3,3--144,C Valente to C Vadlja : No Run,1st Innings - Woodville
42.2,3--144,C Valente to C Vadlja : No Run,1st Innings - Woodville
42.1,3--144,C Valente to H Cullen : 1 run,1st Innings - Woodville
41.6,3--143,B Turley to C Vadlja : No Run,1st Innings - Woodville
41.5,3--143,B Turley to C Vadlja : No Run,1st Innings - Woodville
41.4,3--143,B Turley to C Vadlja : No Run,1st Innings - Woodville
41.3,3--143,B Turley to H Cullen : 1 run,1st Innings - Woodville
41.2,3--142,B Turley to H Cullen : 4 runs,1st Innings - Woodville
41.1,3--138,B Turley to H Cullen : 4 runs,1st Innings - Woodville
40.6,3--134,C Valente to C Vadlja : No Run,1st Innings - Woodville
40.5,3--134,C Valente to C Vadlja : No Run,1st Innings - Woodville
40.4,3--134,C Valente to C Vadlja : No Run,1st Innings - Woodville
40.3,3--134,C Valente to H Cullen : 1 run,1st Innings - Woodville
40.2,3--133,C Valente to H Cullen : No Run,1st Innings - Woodville
40.1,3--133,C Valente to H Cullen : No Run,1st Innings - Woodville
39.6,3--133,L Greber to C Vadlja : 4 runs,1st Innings - Woodville
39.5,3--129,L Greber to C Vadlja : No Run,1st Innings - Woodville
39.4,3--129,L Greber to H Cullen : 1 run,1st Innings - Woodville
39.3,3--128,L Greber to C Vadlja : 1 run,1st Innings - Woodville
39.2,3--127,L Greber to C Vadlja : No Run,1st Innings - Woodville
39.1,3--127,L Greber to C Vadlja : 2 runs,1st Innings - Woodville
38.6,3--125,C Valente to H Cullen : 4 runs,1st Innings - Woodville
38.5,3--121,C Valente to C Vadlja : 1 run,1st Innings - Woodville
38.4,3--120,C Valente to C Vadlja : No Run,1st Innings - Woodville
38.3,3--120,C Valente to B Chapman-Lilley : B Chapman-Lilley dismissed,1st Innings - Woodville
38.2,2--120,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
38.1,2--120,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
37.6,2--120,L Greber to H Cullen : No Run,1st Innings - Woodville
37.5,2--120,L Greber to B Chapman-Lilley : 1 run,1st Innings - Woodville
37.4,2--119,L Greber to H Cullen : 1 run,1st Innings - Woodville
37.3,2--118,L Greber to H Cullen : 4 runs,1st Innings - Woodville
37.2,2--114,L Greber to H Cullen : 4 runs,1st Innings - Woodville
37.1,2--110,L Greber to H Cullen : 2lb,1st Innings - Woodville
36.6,2--108,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
36.5,2--108,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
36.4,2--108,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
36.3,2--108,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
36.2,2--108,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
36.1,2--108,C Valente to B Chapman-Lilley : 4 runs,1st Innings - Woodville
35.6,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
35.5,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
35.4,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
35.3,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
35.2,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
35.1,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
34.6,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
34.5,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
34.4,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
34.3,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
34.2,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
34.1,2--104,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
33.7,2--104,L Greber to H Cullen : No Run,1st Innings - Woodville
33.6,2--104,L Greber to H Cullen : 1wd,1st Innings - Woodville
33.5,2--103,L Greber to H Cullen : 4 runs,1st Innings - Woodville
33.4,2--99,L Greber to H Cullen : No Run,1st Innings - Woodville
33.3,2--99,L Greber to H Cullen : 2 runs,1st Innings - Woodville
33.2,2--97,L Greber to H Cullen : No Run,1st Innings - Woodville
33.1,2--97,L Greber to H Cullen : No Run,1st Innings - Woodville
32.6,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
32.5,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
32.4,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
32.3,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
32.2,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
32.1,2--97,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
31.6,2--97,L Greber to H Cullen : No Run,1st Innings - Woodville
31.5,2--97,L Greber to H Cullen : No Run,1st Innings - Woodville
31.4,2--97,L Greber to H Cullen : 2 runs,1st Innings - Woodville
31.3,2--95,L Greber to H Cullen : No Run,1st Innings - Woodville
31.2,2--95,L Greber to H Cullen : No Run,1st Innings - Woodville
31.1,2--95,L Greber to H Cullen : No Run,1st Innings - Woodville
30.6,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
30.5,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
30.4,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
30.3,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
30.2,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
30.1,2--95,C Valente to B Chapman-Lilley : No Run,1st Innings - Woodville
29.6,2--95,L Greber to H Cullen : No Run,1st Innings - Woodville
29.5,2--95,L Greber to H Cullen : 2 runs,1st Innings - Woodville
29.4,2--93,L Greber to H Cullen : No Run,1st Innings - Woodville
29.3,2--93,L Greber to H Cullen : No Run,1st Innings - Woodville
29.2,2--93,L Greber to H Cullen : No Run,1st Innings - Woodville
